1	18 
2	11 29 89 102 
3	5 33 49 97 
4	4 24 60 85 
5	76 
6	85 
7	48 
8	19 31 36 53 
9	14 18 28 84 
10	15 30 55 75 
11	26 
12	27 28 84 93 
13	17 84 85 87 
14	93 
15	40 
16	34 36 92 97 
17	16 43 62 86 
18	3 
19	36 
20	52 53 76 78 
21	16 
22	44 
23	15 
24	101 
25	16 
26	34 
27	16 
28	1 24 33 95 
29	102 
30	70 
31	95 
32	17 48 55 101 
33	85 
34	93 
35	30 
36	5 24 77 86 
37	39 55 84 88 
38	91 
39	8 54 72 86 
40	8 
41	18 
42	11 18 76 84 
43	88 
44	48 
45	39 
46	59 63 80 84 
47	1 
48	8 24 69 73 
49	73 
50	17 30 39 55 
51	17 
52	21 
53	94 
54	35 
55	34 
56	53 59 67 86 
57	29 32 35 88 
58	23 43 57 102 
59	24 25 55 78 
60	43 
61	79 
62	18 40 74 100 
63	36 
64	30 
65	5 34 66 68 
66	8 18 23 32 
67	62 
68	23 24 30 78 
69	26 
70	30 39 54 103 
71	15 17 18 54 
72	29 
73	96 
74	16 35 40 61 
75	88 
76	37 
77	16 40 70 80 
78	14 20 69 88 
79	24 
80	6 18 92 94 
81	39 
82	55 72 76 89 
83	49 80 84 93 
84	16 73 98 102 
85	7 55 96 97 
86	22 33 65 100 
87	101 
88	91 
89	76 
90	6 35 97 99 
91	8 49 52 102 
92	23 26 70 79 
93	22 
94	18 29 73 85 
95	56 
96	64 
97	80 
98	38 41 54 101 
99	36 55 100 101 
100	25 
101	7 
102	89 
103	21 31 32 76 
104	9 
105	28 48 97 99 
106	16 
107	8 15 57 83 
108	58 
109	82 
110	16 28 85 88 
111	101 
112	13 18 29 60 
113	82 
114	20 
115	8 12 20 44 
116	74 
117	31 
118	91 
119	42 55 59 94 
120	92 
121	33 40 41 52 
122	92 
123	42 70 76 97 
124	22 57 70 85 
125	6 26 78 81 
126	17 64 74 89 
127	31 66 83 98 
128	2 
129	18 85 99 102 
130	8 71 80 91 
131	28 
132	16 31 43 50 
133	18 
134	31 46 99 103 
135	51 
136	11 16 60 103 
137	6 22 24 100 
138	4 7 39 102 
139	62 
140	65 
141	74 
142	59 
143	28 39 72 89 
144	9 30 52 87 
145	27 
146	96 
147	14 
148	5 9 28 41 
149	17 
150	22 30 39 67 
151	25 33 79 97 
152	4 37 41 103 
153	70 
154	77 
155	15 26 55 63 
156	16 58 77 96 
157	9 15 79 96 
158	34 44 47 81 
159	31 34 36 73 
160	23 63 77 95 
161	8 46 50 84 
162	73 
163	41 
164	22 24 36 85 
165	7 22 48 67 
166	18 57 82 84 
167	3 56 73 103 
168	73 
169	69 
170	33 48 50 69 
171	99 
172	1 
173	23 28 54 98 
174	28 31 97 101 
175	42 67 76 97 
176	31 65 99 102 
177	40 64 68 90 
178	41 
179	3 23 92 93 
180	45 
181	39 65 70 83 
182	36 68 69 94 
183	11 18 27 37 
184	81 
185	61 79 80 84 
186	53 
187	14 65 73 102 
188	6 20 34 54 
189	22 
190	16 19 46 72 
191	1 45 54 58 
192	16 
193	2 
194	38 42 55 73 
195	12 61 77 85 
196	24 29 69 73 
197	47 
198	1 30 69 103 
199	69 
200	22 45 62 77 
201	53 
202	36 
203	36 42 48 97 
204	75 
205	24 
206	29 
207	31 76 86 87 
208	94 
209	41 
210	23 35 76 85 
211	12 28 83 96 
212	26 
213	3 
214	42 
215	28 32 39 63 
216	39 
217	4 17 41 55 
218	96 
219	21 
220	55 
221	33 
222	80 
223	77 
224	41 61 91 97 
225	2 16 57 59 
226	51 59 98 102 
227	69 
228	52 
229	54 
230	18 59 74 97 
231	24 30 85 102 
232	41 
233	51 
234	15 21 69 96 
235	62 
236	67 69 95 103 
237	36 45 74 94 
238	53 
239	87 
240	41 61 71 84 
