1	137 
2	41 
3	108 
4	115 
5	28 65 67 96 100 134 
6	15 
7	11 37 63 99 100 114 
8	9 46 75 76 92 126 
9	2 12 40 95 104 112 
10	48 
11	1 27 62 104 112 126 
12	47 61 71 88 95 104 
13	15 34 46 47 55 120 
14	91 
15	10 31 52 108 124 141 
16	19 38 91 115 132 139 
17	24 
18	14 49 51 80 83 134 
19	93 107 114 120 124 129 
20	71 
21	65 
22	136 
23	8 42 74 115 137 140 
24	14 46 56 69 91 104 
25	133 
26	33 
27	39 
28	51 
29	14 24 109 118 124 129 
30	92 
31	12 50 64 74 99 124 
32	8 64 100 115 127 137 
33	12 37 61 93 132 134 
34	140 
35	29 104 119 126 145 147 
36	15 21 53 57 88 116 
37	27 28 35 94 106 122 
38	83 
39	42 54 56 71 87 98 
40	53 69 75 126 136 145 
41	27 43 50 97 118 128 
42	76 
43	4 15 17 62 78 107 
44	14 
45	21 
46	66 
47	38 
48	20 21 38 56 89 139 
49	19 27 31 35 65 137 
50	64 
51	86 
52	48 
53	117 
54	7 
55	136 
56	8 55 101 123 140 143 
57	53 55 60 122 123 126 
58	51 61 90 92 122 126 
59	71 
60	6 
61	7 15 77 89 109 136 
62	77 
63	126 
64	46 
65	97 
66	65 
67	23 27 56 68 72 120 
68	14 110 116 123 135 147 
69	116 
70	38 90 94 115 119 126 
71	48 
72	15 
73	113 
74	37 41 43 114 139 143 
75	7 14 19 25 84 139 
76	27 
77	71 
78	50 109 119 122 134 144 
79	131 
80	31 
81	91 
82	19 28 56 104 116 136 
83	87 
84	80 
85	43 81 84 94 130 139 
86	64 
87	75 
88	4 
89	49 
90	25 71 80 85 119 129 
91	65 
92	39 53 59 69 100 116 
93	83 
94	143 
95	27 94 100 107 111 146 
96	102 
97	20 47 51 53 139 147 
98	76 
99	95 
100	28 
101	26 69 87 120 132 135 
102	139 
103	22 
104	55 65 83 93 139 146 
105	124 
106	43 
107	135 
108	30 46 64 90 116 134 
109	14 53 59 76 89 123 
110	3 15 69 139 142 146 
111	1 14 65 127 132 148 
112	10 55 78 124 136 140 
113	19 
114	125 
115	7 13 27 43 51 92 
116	19 43 58 60 81 111 
117	26 34 90 92 114 139 
118	57 
119	1 36 60 98 115 136 
120	8 38 108 114 115 148 
121	14 75 95 110 123 127 
122	97 
123	94 
124	29 39 56 63 91 92 
125	89 
126	63 89 107 128 134 139 
127	7 14 23 34 101 116 
128	52 
129	31 53 58 90 129 142 
130	52 81 118 123 124 137 
131	28 54 61 74 81 108 
132	31 38 57 80 103 110 
133	19 53 72 83 120 145 
134	72 
135	69 
136	5 26 73 100 140 141 
137	43 
138	5 31 34 69 86 119 
139	29 
140	125 
141	139 
142	124 
143	48 74 113 127 137 144 
144	7 29 43 88 104 116 
145	3 18 47 72 80 106 
146	9 47 74 85 108 130 
147	22 
148	35 64 65 106 115 140 
149	7 25 58 77 92 128 
150	29 34 52 133 134 142 
151	21 69 78 83 94 114 
152	24 27 52 122 134 136 
153	111 
154	29 44 66 74 84 139 
155	25 51 59 82 107 144 
156	1 
157	14 64 79 83 96 133 
158	14 20 38 78 126 133 
159	4 
160	19 39 46 58 82 103 
161	5 60 78 81 97 105 
162	15 28 33 83 131 138 
163	20 48 51 78 117 124 
164	32 
165	92 96 104 118 123 138 
166	126 
167	111 
168	8 14 26 72 102 134 
169	21 38 112 116 119 122 
170	5 
171	55 
172	102 
173	143 
174	49 
175	77 
176	107 
177	53 85 90 101 107 131 
178	107 
179	107 
180	71 72 80 115 142 148 
181	134 
182	30 
183	7 52 67 68 119 137 
184	8 62 90 96 118 134 
185	25 51 77 80 116 139 
186	35 37 43 81 91 140 
187	122 
188	43 
189	13 28 72 80 94 142 
190	9 45 67 80 109 126 
191	12 
192	19 48 71 81 88 143 
193	26 64 69 71 126 141 
194	43 
195	8 44 61 69 80 121 
196	90 
197	15 20 46 110 114 124 
198	43 
199	24 
200	119 
201	39 
202	1 14 19 29 46 130 
203	14 28 32 64 106 134 
204	80 99 104 123 127 140 
205	6 54 88 103 118 139 
206	8 18 40 42 120 147 
207	28 30 41 72 73 143 
208	23 35 43 80 87 111 
209	79 
210	21 
211	71 
212	136 
213	116 
214	42 79 89 91 123 128 
215	41 44 65 83 95 118 
216	14 24 40 55 104 105 
217	43 53 65 68 83 128 
218	29 31 41 64 78 101 
219	6 41 48 73 83 120 
220	27 51 57 100 118 131 
221	33 42 67 92 99 122 
222	80 
223	38 
224	131 
225	146 
226	148 
227	66 
228	2 17 57 105 139 140 
229	64 98 105 115 134 139 
230	107 
231	136 
232	31 41 48 55 71 76 
233	16 48 52 119 136 142 
234	1 72 75 89 97 124 
235	2 
236	98 
237	2 35 65 104 110 141 
238	6 
239	14 51 52 81 108 109 
240	57 
241	29 
242	32 
243	2 101 112 114 127 136 
244	32 38 65 68 89 94 
245	82 120 125 126 137 148 
246	1 31 77 88 114 117 
247	105 
248	21 23 83 84 100 133 
249	26 53 62 69 127 129 
250	14 23 94 121 134 140 
251	17 
252	16 64 67 69 100 129 
253	136 
254	12 
255	147 
256	3 16 43 114 124 139 
257	22 
258	10 
259	18 28 90 96 125 134 
260	22 
261	3 21 27 83 139 142 
262	49 
263	4 
264	19 
265	14 39 64 71 83 141 
266	88 
267	11 27 97 100 116 136 
268	98 
269	114 
270	13 91 112 114 120 126 
271	112 
272	19 36 51 65 106 116 
273	44 89 114 124 143 144 
274	1 38 50 77 100 131 
275	23 
276	83 
277	38 
278	136 
279	12 21 65 100 115 140 
280	3 6 78 81 120 140 
281	26 
282	38 48 61 91 107 147 
283	31 37 97 113 133 148 
284	18 
285	147 
286	9 34 63 90 117 137 
287	23 
288	5 8 82 96 104 119 
289	102 
290	6 8 29 53 108 124 
291	134 
292	13 23 27 39 62 74 
293	13 91 108 118 123 142 
294	55 
295	7 
296	27 32 91 94 126 132 
297	6 8 31 67 75 80 
298	20 
299	22 38 65 87 90 105 
300	6 28 59 72 89 146 
301	103 
302	103 
303	104 
304	1 21 97 114 116 135 
305	146 
306	55 
307	101 
308	97 
309	41 43 48 92 125 141 
310	68 
311	1 11 55 72 101 122 
312	33 
313	98 
314	17 23 64 114 136 140 
315	64 
316	64 
317	39 61 101 116 122 138 
318	43 
319	19 
320	8 69 85 86 136 147 
321	79 
322	116 
323	135 
324	94 
325	20 72 77 87 95 119 
326	21 70 96 100 133 146 
327	65 
328	87 
329	18 31 64 99 139 147 
330	40 
331	60 
332	34 74 98 117 124 137 
333	7 21 53 81 119 134 
334	37 
335	32 34 62 72 124 140 
336	89 
337	1 69 99 100 127 129 
338	5 
339	48 
340	1 
341	10 64 76 109 115 120 
342	80 
343	143 
344	1 
345	102 
346	53 
347	52 
348	1 43 92 99 126 139 
349	83 
350	5 21 23 42 114 136 
351	62 
352	124 
353	13 15 75 80 83 89 
354	9 23 53 62 100 119 
355	14 17 46 81 128 129 
356	147 
357	17 73 77 91 102 110 
358	65 
359	4 6 8 27 75 119 
360	11 15 53 61 88 143 
361	88 
362	3 53 83 114 119 124 
363	46 
364	35 
365	111 
366	75 
367	17 
368	21 27 37 54 73 98 
369	15 31 48 82 112 120 
370	4 
371	11 28 71 74 114 136 
372	74 
373	6 14 51 85 89 92 
374	32 39 54 56 89 104 
375	11 23 35 61 127 137 
376	146 
377	1 14 31 46 94 104 
378	15 31 69 70 76 88 
379	91 111 133 139 140 142 
380	85 
381	3 19 40 61 65 97 
382	10 59 74 82 101 133 
383	87 
384	7 64 65 80 91 106 
385	24 53 69 97 99 118 
386	21 
387	17 26 28 29 94 147 
388	142 
389	22 31 35 42 43 88 
390	104 
391	114 
392	45 61 69 81 111 144 
393	34 
394	139 
395	31 
396	98 
397	92 
398	52 
399	36 44 69 110 132 138 
400	64 
401	43 
402	11 
403	65 71 72 83 139 142 
404	136 
405	31 
406	69 
407	5 9 31 69 137 140 
408	31 59 60 69 118 148 
409	7 
410	123 
411	21 75 111 130 137 145 
412	2 66 74 110 120 140 
413	11 
414	27 95 96 104 118 134 
415	5 
416	6 7 11 34 96 100 
417	70 
418	97 
419	27 43 56 59 68 142 
420	38 47 52 80 85 135 
421	106 
422	16 38 104 107 132 142 
423	32 
424	76 
425	27 61 105 124 134 147 
426	1 18 91 104 142 148 
427	3 7 8 92 137 143 
428	28 59 116 126 134 139 
429	129 
430	5 
431	38 69 96 109 119 140 
432	5 6 13 62 107 109 
433	10 14 43 104 143 147 
434	71 
435	27 66 67 98 116 120 
436	21 
437	73 86 89 94 96 135 
438	21 31 64 68 110 147 
439	36 
440	39 51 70 80 103 147 
441	91 
442	105 
443	3 
444	31 33 69 83 100 140 
445	78 
446	95 
447	46 76 94 119 128 142 
448	7 34 106 116 124 136 
449	122 
450	23 71 93 101 114 124 
451	14 
452	29 
453	50 
454	32 
455	16 77 108 116 123 126 
456	142 
457	32 
458	27 31 65 76 141 146 
459	23 
460	50 
461	48 69 70 78 86 119 
462	8 34 65 119 130 133 
463	6 45 52 88 125 143 
464	100 
465	61 
466	55 60 65 81 132 138 
467	5 14 36 53 54 118 
468	135 
469	56 
470	84 
471	64 96 101 107 120 139 
472	64 
473	16 21 31 62 92 145 
474	38 
475	13 
476	28 45 60 85 96 110 
477	8 46 70 91 100 104 
478	6 30 53 103 114 146 
479	44 87 88 109 132 145 
480	134 
481	5 30 40 55 61 74 
482	38 39 60 68 104 123 
483	34 46 59 104 138 147 
484	4 25 28 41 71 100 
485	70 
486	1 5 6 22 35 89 
487	31 36 77 88 118 148 
488	89 
489	38 
490	28 61 88 90 100 104 
491	14 28 30 64 89 123 
492	83 
493	24 46 65 67 99 119 
494	21 
495	12 
496	26 29 77 95 98 119 
497	3 10 38 43 85 88 
498	21 47 59 72 77 134 
499	127 
500	40 73 88 90 116 147 
501	45 
502	10 19 28 72 94 129 
503	21 38 65 92 99 101 
504	69 70 96 120 135 140 
505	81 
506	10 12 27 60 93 107 
507	1 14 52 75 115 124 
508	17 69 72 100 122 124 
509	51 
510	142 
511	1 26 31 107 115 118 
512	11 
513	18 32 68 88 96 113 
514	32 41 53 71 75 143 
515	105 
516	124 
517	30 83 88 101 113 131 
