1	54 
2	11 
3	54 
4	22 
5	19 
6	33 
7	55 
8	8 
9	12 
10	27 
11	54 
12	22 
13	8 
14	8 
15	29 
16	44 
17	9 
18	14 
19	11 
20	40 
21	43 
22	27 
23	25 
24	9 16 40 45 49 56 
25	40 
26	12 23 25 33 36 52 
27	22 
28	1 
29	48 
30	44 
31	36 
32	10 
33	39 
34	13 
35	22 
36	55 
37	10 
38	48 
39	11 
40	22 
41	20 
42	23 
43	21 
44	6 
45	38 
46	13 
47	23 
48	17 
49	51 
50	36 
51	19 
52	45 
53	54 
54	55 
55	5 
56	23 
57	14 
58	13 
59	49 
60	42 
61	56 
62	40 
63	36 
64	1 
65	34 
66	53 
67	52 
68	4 
69	4 
70	9 
71	34 
72	52 
73	47 
74	36 
75	8 
76	54 
77	30 
78	36 
79	51 
80	19 
81	8 
82	58 
83	8 
84	53 
85	25 
86	35 
87	6 24 25 28 32 42 
88	51 
89	6 
90	32 
91	42 
92	53 
93	9 
94	19 
95	11 22 28 31 39 56 
96	54 
97	26 
98	33 
99	56 
100	49 
101	28 
102	5 
103	46 
104	9 
105	12 
106	53 
107	6 7 29 31 43 58 
108	27 
109	52 
110	3 11 19 30 36 51 
111	3 
112	3 
113	17 
114	1 4 8 14 19 58 
115	42 
116	38 
117	57 
118	5 
119	51 
120	8 
121	24 
122	56 
123	30 
124	7 
125	51 
126	3 
127	30 
128	30 
129	58 
130	36 
131	1 3 16 33 36 46 
132	11 
133	13 
134	27 
135	55 
136	23 
137	9 
138	44 
139	51 
140	26 
141	40 
142	27 
143	7 
144	14 
145	6 
146	25 
147	3 22 29 49 51 54 
148	5 
149	35 
150	33 
151	53 
152	31 
153	39 
154	45 
155	10 17 25 31 38 45 
156	48 
157	8 
158	40 
159	46 
160	11 
161	8 
162	35 
163	26 
164	4 
165	56 
166	8 
167	26 
168	7 
169	19 
170	51 
171	2 
172	7 
173	14 
174	48 
175	38 
176	33 
177	32 
178	19 
179	7 9 33 37 48 57 
180	55 
181	58 
182	5 
183	40 
184	14 
185	26 
186	9 
187	18 
188	55 
189	11 
190	3 14 40 44 49 54 
191	1 
192	2 
193	23 26 29 33 52 55 
194	17 
195	20 
196	14 
197	42 
198	37 
199	57 
200	43 
201	43 
202	28 
203	43 
204	12 
205	10 
206	6 
207	16 
208	36 
209	51 
210	22 
211	22 
212	57 
213	2 
214	57 
215	45 
216	55 
217	28 
218	10 
219	41 
220	5 8 9 33 46 56 
221	32 
222	5 
223	52 
224	42 
225	36 
226	37 
227	9 
228	3 
229	54 
230	47 
231	45 
232	26 
233	3 
234	13 
235	29 
236	51 
237	9 
238	54 
239	23 
240	24 
241	34 
242	50 
243	48 
244	23 
245	25 
246	9 11 40 44 46 49 
247	5 
248	6 
249	52 
250	39 
251	11 13 22 26 52 54 
252	16 
253	25 
254	53 
255	18 
256	47 
257	22 
258	56 
259	3 
260	54 
261	40 
262	18 
263	17 
264	25 
265	8 13 26 47 48 58 
266	23 
267	20 
268	27 
269	52 
270	23 
271	6 
272	41 
273	22 
274	27 
275	5 
276	42 
277	11 
278	46 
279	19 
280	26 
281	44 
282	38 
283	31 
284	46 
285	6 10 29 49 54 55 
286	51 
287	49 
288	1 
289	40 
290	10 
291	4 25 33 40 51 57 
292	10 
293	34 
294	32 
295	58 
296	28 
297	6 9 26 33 42 53 
298	45 
299	25 
300	48 
301	26 
302	33 
303	17 
304	29 
305	4 12 16 38 44 54 
306	8 19 22 24 26 53 
307	22 
308	8 
309	5 
310	54 
311	25 
312	56 
313	33 
314	56 
315	19 
316	46 
317	7 
318	52 
319	56 
320	32 
321	46 
322	27 
323	2 
324	6 8 28 35 36 39 
325	57 
326	26 
327	48 
328	27 
329	44 
330	28 
331	33 
332	26 
333	58 
334	6 
335	11 27 45 50 54 55 
336	44 
337	4 
338	28 
339	50 
340	5 
341	11 
342	54 
343	13 
344	39 
345	44 
346	25 
347	3 
348	8 
349	56 
350	39 
351	12 
352	27 
353	7 
354	29 
355	9 
356	9 
357	47 
358	17 
359	49 
360	14 
361	33 
362	47 
363	28 
364	58 
365	57 
366	9 
367	33 
368	55 
369	26 
370	14 
