1	34 
2	17 
3	7 
4	24 
5	36 
6	35 
7	13 
8	18 35 48 
9	42 
10	5 
11	45 
12	43 
13	16 
14	3 
15	14 
16	20 
17	2 
18	17 
19	42 
20	1 
21	5 
22	4 
23	42 
24	48 
25	10 
26	14 
27	3 
28	29 
29	36 
30	18 
31	48 
32	36 
33	36 
34	18 
35	5 
36	17 
37	32 
38	13 
39	10 
40	4 9 11 
41	25 
42	5 
43	33 
44	37 
45	42 
46	10 
47	24 
48	2 
49	16 
50	34 
51	40 
52	18 
53	35 
54	35 
55	50 
56	11 
57	5 
58	32 
59	12 
60	8 
61	18 
62	6 24 47 
63	41 
64	31 
65	32 
66	9 
67	35 
68	16 
69	5 17 23 
70	49 
71	49 
72	18 
73	19 
74	25 
75	7 
76	39 
77	6 
78	39 
79	20 
80	23 
81	44 
82	7 
83	44 
84	37 
85	24 
86	8 
87	16 
88	47 
89	49 
90	17 
91	21 
92	20 
93	23 
94	38 
95	45 
96	45 
97	41 
98	34 
99	30 
100	33 
101	5 9 40 
102	31 36 50 
103	50 
104	6 
105	38 
106	10 
107	6 
108	34 
109	19 
110	50 
111	39 
112	2 
113	20 
114	3 
115	14 
116	12 
117	2 6 17 
118	41 
119	26 
120	47 
121	31 
122	19 
123	28 
124	14 
125	15 
126	8 
127	43 
128	17 
129	15 
130	10 
131	41 
132	35 
133	4 
134	1 
135	44 
136	19 
137	49 
138	11 
139	8 
140	8 
141	5 
142	29 
143	22 
144	14 
145	45 
146	8 
147	10 
148	25 
149	27 
150	6 
151	33 
152	6 14 22 
153	29 
154	32 
155	45 
156	20 
157	39 
158	18 32 35 
159	2 
160	13 
161	41 
162	6 
163	12 
164	37 
165	33 
166	7 
167	14 
168	4 
169	25 
170	40 
171	8 28 48 
172	12 
173	30 35 48 
174	13 
175	41 
176	14 
177	50 
178	16 
179	25 
180	25 
181	13 
182	41 
183	8 
184	5 
185	28 
186	31 
187	4 6 16 
188	18 32 40 
189	21 
190	26 
191	3 
192	13 
193	35 
194	29 
195	10 
196	50 
197	30 
198	36 
199	7 
200	1 17 21 
201	39 
202	49 
203	19 
204	1 
205	20 
206	37 
207	20 
208	6 
209	4 
210	2 
211	3 
212	16 
213	28 
214	29 
215	25 
216	8 22 39 
217	22 
218	25 
219	16 
220	24 
221	25 
222	30 
223	39 
224	15 
225	5 
226	29 
227	1 
228	14 
229	22 
230	38 
231	8 33 36 
232	19 
233	8 
234	9 
235	38 
236	33 
237	5 
238	6 
239	33 
240	50 
241	20 25 30 
242	36 
243	5 
244	14 
245	47 
246	6 
247	31 
248	24 
249	6 
250	8 
251	19 
252	39 
253	14 
254	29 
255	4 
256	43 
257	35 
258	17 
259	20 
260	29 
261	29 
262	13 
263	8 
264	5 
265	42 
266	5 
267	40 
268	2 
269	6 
270	38 
271	38 
272	25 
273	20 
274	1 
275	50 
276	21 
277	48 
278	20 
279	9 
280	3 
281	6 
282	42 
283	40 
284	29 
285	48 
286	30 
287	14 
288	31 
289	33 
290	5 
291	21 
292	31 
293	41 
294	5 
295	27 
296	3 
297	36 
298	10 32 48 
299	36 
300	32 
301	16 
302	15 38 49 
303	20 
304	9 
305	6 
306	31 
307	32 
308	22 
309	27 
310	47 
311	31 
312	18 19 30 
313	16 42 47 
314	12 
315	29 
316	8 
317	8 13 47 
318	39 
319	30 
320	9 
321	26 
322	22 24 47 
323	48 
324	38 
325	34 
326	3 
327	41 
328	28 
329	5 
330	14 
331	12 
332	41 
333	21 
334	8 
335	29 
336	18 33 38 
337	47 
338	16 
339	14 
340	15 
341	5 
342	33 
343	3 
344	38 
345	35 
346	35 
347	16 
348	7 
349	10 
350	37 
351	29 
352	18 
353	50 
354	32 
355	45 
356	42 
357	29 
358	1 
359	48 
360	40 
361	35 
362	3 
363	5 18 46 
364	41 
365	8 
366	39 
367	39 
368	2 
369	1 14 29 
370	24 
371	14 
372	41 
373	48 
374	38 
375	44 
376	1 
377	33 
378	7 33 41 
379	7 
380	1 
381	16 
382	26 
383	27 
384	20 
385	12 
386	11 
387	47 
388	17 
389	38 
