1	21 
2	17 
3	3 
4	12 
5	20 
6	5 
7	36 
8	8 
9	41 
10	32 
11	25 
12	8 
13	28 
14	9 
15	41 
16	2 31 
17	34 
18	5 40 
19	42 
20	15 
21	3 
22	19 
23	13 
24	5 32 
25	7 
26	34 
27	40 
28	16 
29	31 
30	13 
31	17 20 
32	40 
33	45 
34	29 
35	29 
36	4 
37	40 
38	3 
39	40 
40	14 
41	12 
42	5 12 
43	31 
44	32 34 
45	23 
46	45 
47	2 
48	31 
49	18 
50	17 28 
51	1 
52	22 
53	39 
54	10 
55	3 
56	18 34 
57	39 
58	32 
59	18 
60	34 
61	40 
62	44 
63	32 
64	41 
65	2 
66	22 
67	8 
68	34 
69	31 
70	23 
71	44 
72	13 36 
73	14 
74	40 
75	11 29 
76	28 34 
77	21 
78	41 
79	17 
80	25 
81	20 
82	3 
83	38 
84	45 
85	40 
86	11 
87	4 
88	16 
89	27 
90	19 
91	15 35 
92	4 
93	37 
94	12 30 
95	23 
96	26 
97	39 
98	40 
99	20 
100	38 
101	5 41 
102	36 
103	41 
104	31 
105	2 
106	13 
107	29 41 
108	38 
109	17 39 
110	35 
111	38 
112	8 
113	27 
114	33 
115	34 
116	3 
117	19 
118	9 
119	7 45 
120	5 
121	1 10 
122	43 
123	39 
124	25 
125	34 42 
126	15 
127	45 
128	17 41 
129	33 
130	20 
131	3 
132	26 
133	15 28 
134	15 
135	41 
136	12 
137	13 
138	22 
139	9 
140	32 
141	20 
142	7 
143	33 
144	37 
145	14 17 
146	13 
147	42 
148	40 
149	27 
150	22 
151	31 
152	17 35 
153	7 
154	15 
155	45 
156	42 
157	43 
158	13 
159	31 
160	30 
161	4 
162	11 
163	38 
164	3 4 
165	9 
166	28 
167	19 
168	2 
169	34 
170	15 
171	3 
172	39 
173	4 40 
174	33 
175	24 
176	40 
177	12 
178	44 
179	9 
180	3 
181	9 
182	4 
183	13 
184	6 
185	30 
186	2 
187	19 
188	10 
189	14 
190	40 
191	44 
192	31 
193	42 
194	5 
195	32 
196	31 
197	28 
198	3 
199	39 
200	40 
201	9 
202	31 
203	5 
204	40 
205	3 
206	40 
207	18 44 
208	27 
209	19 
210	12 31 
211	15 
212	34 
213	26 
214	43 
215	16 
216	8 
217	40 
218	20 
219	3 
220	21 
221	8 
222	9 
223	38 
224	14 
225	39 
226	43 
227	2 12 
228	5 
229	17 
230	4 
231	39 
232	22 
233	5 
234	12 
235	18 
236	19 
237	38 
238	10 
239	8 
240	2 
241	19 
242	33 
243	38 
244	22 
245	9 
246	30 
247	41 
248	17 
249	5 
250	45 
251	2 17 
252	23 
253	1 
254	34 
255	19 
256	3 
257	30 
258	19 
259	45 
260	37 
261	44 
262	34 
263	5 13 
264	42 
265	8 
266	28 43 
267	1 
268	5 
269	21 
270	8 
271	31 
272	43 
273	11 
274	45 
275	36 
276	10 
277	30 
278	7 
279	19 
280	41 
281	28 
282	12 
283	9 
284	41 
285	31 
286	13 41 
287	34 
288	5 
289	3 8 
290	3 
291	9 
292	5 
293	31 
294	6 
295	36 
296	39 
297	14 
298	2 
299	11 
300	10 
301	32 
302	19 
303	23 
304	43 
305	13 
306	13 
307	21 
308	14 
309	8 
310	14 
311	27 
312	30 
313	44 
314	19 
315	13 
316	28 
317	12 
318	13 
319	2 9 
320	18 
321	14 
322	9 
323	28 
324	6 
325	33 34 
326	1 
327	18 
328	39 
329	28 
330	7 9 
331	16 
332	27 
333	38 
334	23 
335	4 
336	17 
337	14 
338	8 
339	22 
340	34 
341	33 
342	45 
343	19 
344	38 
345	18 
346	27 
347	26 
348	5 14 
349	28 
350	3 
351	21 
352	4 
353	11 
354	15 
355	34 
356	42 
357	15 
358	34 
359	13 
360	39 
361	22 
362	28 36 
363	8 
364	30 
365	22 
366	19 
367	40 
368	16 
369	8 40 
370	15 
371	45 
372	34 
373	7 
374	19 
375	41 
376	34 
377	12 
378	3 22 
379	3 
380	20 
381	43 
382	1 
383	8 29 
384	24 
385	8 
386	28 
387	11 
388	1 
389	43 
390	25 
391	28 
392	20 
393	25 
394	21 
395	27 
396	17 
397	42 
398	2 
399	12 
400	18 
401	4 
402	14 
403	6 
404	19 
405	19 
406	3 
407	22 
408	21 
409	37 
410	19 
411	6 
412	21 
413	26 
414	15 
415	8 
416	42 
417	20 29 
418	34 
419	24 
420	10 
421	30 
422	34 
423	40 
424	17 
425	4 
426	12 34 
427	2 
428	31 
429	31 
430	17 
431	24 
432	18 
433	27 
434	31 
435	8 
436	4 
437	11 
438	13 
439	14 
440	41 
441	41 
442	33 
443	14 
444	20 
445	35 
446	4 
447	3 
448	25 
449	20 
450	39 
451	25 35 
452	9 
453	37 
454	18 
455	13 19 
456	31 
