1	19 23 26 
2	3 
3	1 33 35 
4	20 27 34 
5	38 
6	38 
7	21 36 42 
8	6 30 32 
9	1 27 30 
10	5 26 41 
11	2 18 41 
12	14 
13	11 
14	3 
15	20 30 35 
16	20 37 38 
17	27 
18	3 
19	13 14 38 
20	19 25 27 
21	2 13 27 
22	41 
23	1 2 18 
24	31 
25	17 
26	7 8 35 
27	6 
28	24 35 38 
29	36 
30	38 
31	14 17 35 
32	20 
33	33 
34	3 
35	17 
36	5 
37	2 
38	20 
39	11 
40	21 38 42 
41	1 15 39 
42	1 32 42 
43	27 
44	3 
45	29 
46	9 13 37 
47	26 
48	27 
49	13 23 37 
50	3 
51	8 21 25 
52	13 19 39 
53	1 31 34 
54	26 32 38 
55	24 
56	27 31 39 
57	3 
58	18 
59	13 
60	23 39 40 
61	13 33 38 
62	1 
63	26 
64	12 27 41 
65	3 27 41 
66	3 
67	29 
68	39 
69	2 6 10 
70	6 
71	18 
72	29 35 40 
73	14 18 22 
74	11 
75	1 
76	41 
77	17 
78	27 
79	1 27 31 
80	1 19 32 
81	36 
82	14 
83	26 
84	1 17 18 
85	2 
86	14 18 20 
87	8 28 32 
88	7 17 24 
89	20 
90	11 12 24 
91	1 8 32 
92	9 26 31 
93	1 17 32 
94	13 29 38 
95	17 30 31 
96	1 10 42 
97	20 
98	31 
99	29 
100	8 
101	1 10 28 
102	18 
103	20 
104	11 
105	2 3 10 
106	14 34 37 
107	2 19 31 
108	8 15 41 
109	1 18 20 
110	27 
111	2 3 17 
112	12 19 30 
113	6 
114	13 22 24 
115	1 2 22 
116	1 
117	6 
118	14 
119	3 
120	11 12 36 
121	31 
122	39 
123	4 
124	35 
125	24 
126	3 
127	17 
128	29 
129	4 25 40 
130	36 
131	12 17 29 
132	1 28 39 
133	8 14 27 
134	27 
135	4 23 30 
136	38 
137	6 7 28 
138	21 34 41 
139	35 
140	1 30 42 
141	3 20 21 
142	13 31 39 
143	19 
144	20 
145	19 
146	40 
147	18 26 31 
148	32 
149	1 18 29 
150	13 
151	8 14 15 
152	2 3 8 
153	41 
154	14 22 28 
155	6 20 22 
156	19 
157	1 26 42 
158	27 
159	28 31 40 
160	20 
161	38 
162	31 
163	13 28 41 
164	28 31 38 
165	1 17 38 
166	20 
167	11 14 27 
168	18 
169	9 16 35 
170	13 
171	6 7 35 
172	24 
173	33 
174	13 18 20 
175	31 
176	10 27 42 
177	3 
178	3 10 39 
179	38 
180	11 21 35 
181	17 18 35 
182	27 
183	8 38 40 
184	39 
185	30 
186	9 27 30 
187	24 
188	1 6 9 
189	16 
190	2 8 21 
191	18 
192	23 
193	11 
194	6 18 38 
195	25 
196	2 
197	13 18 34 
198	9 
199	1 
200	1 13 24 
201	27 28 35 
