1	53 
2	12 26 30 35 59 
3	15 
4	1 27 40 41 54 
5	47 
6	16 
7	6 24 32 43 53 
8	42 
9	44 
10	1 3 32 39 52 
11	3 17 29 40 42 
12	22 37 40 48 50 
13	30 
14	59 
15	19 26 49 52 60 
16	25 
17	42 
18	17 
19	1 3 10 12 28 
20	5 19 23 46 51 
21	2 17 36 37 39 
22	12 17 22 52 57 
23	20 
24	14 36 55 59 60 
25	14 20 30 42 53 
26	16 31 41 50 53 
27	48 
28	10 
29	22 
30	2 5 12 22 44 
31	20 
32	3 7 18 28 42 
33	18 30 32 39 53 
34	42 
35	16 21 48 59 60 
36	5 16 40 46 48 
37	42 
38	22 
39	5 
40	14 
41	47 
42	5 20 39 41 44 
43	7 
44	31 
45	3 12 17 34 42 
46	50 
47	36 
48	3 12 20 47 51 
49	12 13 18 24 42 
50	20 24 30 39 46 
51	2 23 40 49 51 
52	37 39 50 54 55 
53	11 22 26 41 52 
54	55 
55	4 
56	13 
57	21 
58	23 
59	10 11 22 27 51 
60	9 21 35 51 59 
61	12 25 38 48 55 
62	6 12 47 50 59 
63	17 
64	17 31 40 47 58 
65	43 
66	25 35 47 55 59 
67	52 
68	38 
69	4 47 50 56 59 
70	7 10 17 18 21 
71	25 29 41 51 57 
72	1 13 20 24 27 
73	17 
74	7 8 17 50 59 
75	38 
76	16 24 32 42 59 
77	9 42 51 58 59 
78	41 
79	17 46 48 51 54 
80	45 
81	7 9 15 18 55 
82	2 12 39 51 57 
83	6 
84	46 
85	23 
86	21 45 47 49 59 
87	10 16 21 50 54 
88	23 
89	42 
90	47 
91	7 
92	36 
93	23 
94	7 33 39 50 52 
95	42 
96	10 
97	42 
98	9 
99	59 
100	11 13 20 22 23 
101	14 31 47 53 55 
102	13 21 45 47 53 
103	20 26 27 47 56 
104	17 22 46 49 59 
105	21 
106	54 
107	3 23 41 42 49 
108	23 37 43 49 53 
109	1 15 16 35 49 
110	18 25 31 38 46 
111	22 23 46 48 51 
112	8 
113	23 28 34 36 50 
114	2 12 16 21 49 
115	57 
116	18 22 31 48 55 
117	7 14 18 50 52 
118	22 27 45 47 56 
119	28 
120	11 21 31 53 56 
121	10 39 41 50 55 
122	21 
123	45 
124	14 
125	1 14 27 39 45 
126	59 
127	12 
128	39 
129	37 
130	2 5 16 23 24 
131	14 
132	23 
133	23 
134	19 24 39 50 59 
135	20 28 37 40 42 
136	1 17 51 55 58 
137	16 
138	55 
139	14 22 31 45 47 
140	3 
141	47 
142	21 
143	30 
144	12 20 34 50 59 
145	22 
146	10 27 28 36 38 
147	22 
148	2 7 26 32 47 
149	5 12 16 26 54 
150	3 4 9 10 55 
151	43 47 52 57 59 
152	57 
153	12 20 30 52 59 
154	11 16 22 29 45 
155	16 27 37 58 59 
156	53 
157	5 21 26 35 48 
158	29 
159	24 
160	11 12 22 41 60 
161	1 
162	15 
163	42 
164	14 
165	6 12 31 36 46 
166	46 
167	16 
168	29 
169	47 
170	21 
171	27 38 47 48 57 
172	23 
173	15 20 21 24 42 
174	3 12 13 45 55 
175	42 
176	20 25 27 40 48 
177	25 26 29 42 50 
178	57 
179	36 
180	17 
181	14 
182	43 
183	16 
184	14 21 36 48 54 
185	11 17 41 46 50 
186	17 
187	3 17 35 36 60 
188	50 
189	18 
190	16 
191	25 
192	12 25 41 44 51 
193	14 21 27 39 58 
194	29 50 51 57 59 
195	48 
196	16 
197	20 21 25 28 40 
198	48 
199	9 
200	22 
201	23 28 33 39 46 
202	21 38 42 48 59 
203	1 8 22 28 55 
204	25 
205	34 
206	23 
207	16 
208	13 
209	3 7 22 46 52 
210	4 10 40 44 46 
211	20 23 25 42 45 
212	23 29 31 46 55 
213	55 
214	10 16 22 31 39 
215	39 
216	51 
217	33 
218	3 
219	12 20 25 30 41 
220	25 
221	22 
222	6 17 21 51 59 
223	21 
224	22 25 33 45 58 
225	47 
226	17 27 34 40 52 
227	25 26 27 31 50 
228	56 
229	55 
230	22 
231	53 
232	18 38 49 58 60 
233	23 25 34 35 52 
234	30 
235	23 25 42 48 51 
236	4 
237	4 17 23 33 47 
238	3 
239	36 
240	56 
241	7 10 21 23 48 
242	39 
243	39 
244	12 
245	55 
246	40 42 55 57 59 
247	3 17 21 48 51 
248	50 
249	17 22 47 49 56 
250	14 20 26 42 48 
251	14 40 41 53 59 
252	7 12 16 21 26 
253	51 
254	28 
255	14 29 30 31 47 
256	42 
257	3 
258	26 
259	7 
260	59 
261	37 
262	36 42 47 51 59 
263	15 
264	3 16 32 45 48 
265	7 31 37 50 60 
266	33 
267	16 
268	42 
269	17 21 39 40 59 
270	2 3 26 47 51 
271	13 20 47 51 59 
272	4 36 49 53 57 
273	24 
274	59 
275	7 28 42 44 57 
276	60 
277	6 
278	29 
279	12 19 20 46 50 
280	52 
281	48 
282	10 18 22 50 57 
283	16 31 45 54 59 
284	1 6 10 46 47 
285	1 28 35 38 48 
286	60 
287	3 12 18 45 56 
288	30 
289	52 
290	20 
291	27 41 42 47 56 
292	16 31 43 45 55 
293	10 16 25 47 48 
294	17 18 22 31 39 
295	30 
296	10 
297	18 
298	1 
299	3 16 36 43 58 
300	31 
301	16 20 25 53 57 
302	10 
303	2 5 7 11 18 
304	39 
305	16 30 31 42 59 
306	50 
307	3 4 7 15 21 
308	20 
309	12 
310	10 
311	9 17 31 36 39 
312	20 
313	7 14 20 42 50 
314	33 
315	21 
316	10 21 28 31 50 
317	40 
318	12 22 39 46 60 
319	1 3 25 47 50 
320	7 17 42 44 48 
321	17 26 28 43 53 
322	25 
323	21 22 23 26 47 
324	16 28 31 48 59 
325	23 
326	9 
327	32 
328	19 20 34 36 43 
329	3 
330	2 4 16 48 53 
331	35 
332	1 7 14 32 39 
333	25 
334	7 19 36 49 57 
335	27 31 39 50 51 
336	14 
337	12 
338	16 42 46 58 60 
339	33 
340	12 33 38 39 59 
341	16 
342	50 
343	10 
344	5 11 17 27 42 
345	49 
346	20 21 30 45 50 
347	59 
348	8 20 23 31 59 
349	7 12 26 39 57 
350	12 
351	12 
352	3 4 5 14 29 
353	30 
354	42 
355	2 10 25 42 50 
356	4 10 16 31 55 
357	47 
