1	13 23 30 37 41 64 
2	19 29 33 41 71 75 
3	63 
4	4 10 37 52 63 74 
5	57 
6	54 
7	23 30 37 40 67 72 
8	17 31 41 44 61 64 
9	28 
10	4 22 24 30 44 76 
11	20 39 41 47 58 70 
12	8 39 41 56 58 62 
13	9 
14	4 
15	2 27 30 46 49 63 
16	4 8 37 61 66 70 
17	35 40 52 62 67 68 
18	11 
19	22 
20	61 
21	23 
22	32 
23	4 59 60 63 70 72 
24	63 
25	13 
26	14 27 35 40 53 67 
27	4 5 6 13 30 59 
28	75 
29	21 
30	4 12 31 50 53 66 
31	29 
32	41 
33	35 38 40 41 53 54 
34	20 23 28 37 54 57 
35	39 46 47 58 63 65 
36	55 
37	4 
38	12 21 46 64 67 70 
39	3 6 40 42 44 68 
40	35 
41	41 
42	7 30 40 49 58 60 
43	17 18 40 56 57 69 
44	12 44 55 56 58 63 
45	18 30 33 57 61 72 
46	63 
47	25 
48	34 
49	32 38 40 49 62 67 
50	58 
51	40 
52	13 
53	3 9 29 40 61 62 
54	7 28 34 35 36 41 
55	19 21 33 41 44 74 
56	35 
57	20 28 29 59 62 66 
58	66 
59	4 
60	40 
61	31 
62	12 33 42 55 57 67 
63	19 32 34 51 54 63 
64	3 4 30 51 63 70 
65	70 
66	4 12 29 41 54 57 
67	8 27 30 37 55 67 
68	19 27 41 51 59 63 
69	5 17 35 37 62 69 
70	62 
71	64 
72	44 
73	2 8 12 25 61 67 
74	41 
75	30 35 40 42 52 71 
76	5 31 33 40 49 67 
77	8 32 45 56 68 71 
78	71 
79	20 30 33 41 44 62 
80	54 
81	1 12 44 68 69 73 
82	50 
83	24 28 44 48 49 61 
84	4 9 34 37 54 62 
85	10 32 41 44 51 63 
86	69 
87	41 
88	14 37 49 59 62 71 
89	4 11 12 29 64 68 
90	29 35 38 57 67 74 
91	67 
92	12 18 31 57 59 62 
93	2 4 32 57 59 62 
94	15 27 28 37 56 64 
95	8 10 24 52 61 68 
96	39 
97	8 28 41 50 56 62 
98	20 22 34 63 74 75 
99	37 
100	11 34 58 59 74 76 
101	24 
102	18 20 33 41 44 72 
103	14 
104	23 26 32 37 41 58 
105	10 13 18 37 54 70 
106	35 47 49 56 57 63 
107	5 34 37 38 51 56 
108	38 
109	46 
110	10 23 41 44 57 61 
111	21 27 31 43 44 71 
112	30 37 40 51 61 67 
113	9 27 29 37 64 74 
114	8 12 19 31 58 68 
115	41 
116	20 21 29 67 70 75 
117	41 
118	75 
119	32 
120	62 
121	3 9 25 57 62 63 
122	4 8 32 48 56 67 
123	49 
124	6 10 28 35 45 54 
125	3 4 14 29 42 43 
126	53 
127	19 
128	25 33 35 36 53 61 
129	3 6 44 48 71 75 
130	20 
131	37 
132	10 22 29 45 62 67 
133	7 34 49 58 63 69 
134	15 20 27 64 66 75 
135	2 34 46 54 60 73 
136	20 
137	57 
138	3 14 16 72 73 76 
139	19 40 41 46 49 51 
140	57 
141	74 
142	4 
143	1 
144	14 28 35 45 60 75 
145	6 17 49 57 62 65 
146	7 9 16 19 20 35 
147	3 14 28 29 37 76 
148	48 
149	19 
150	14 
151	10 
152	18 
153	9 12 21 37 51 71 
154	4 12 13 42 56 60 
155	10 11 23 58 59 61 
156	7 
157	75 
158	41 
159	69 
160	7 10 43 46 49 59 
161	3 23 29 30 37 52 
162	4 15 60 64 66 75 
163	3 5 6 8 26 40 
164	15 20 30 40 53 71 
165	4 9 15 53 62 72 
166	10 30 50 60 65 74 
167	22 
168	53 
169	49 
170	15 22 34 56 57 71 
171	10 31 35 39 41 74 
172	75 
173	5 7 33 34 40 65 
174	30 36 37 55 71 73 
175	18 20 29 40 52 71 
176	35 
177	4 8 25 28 34 49 
178	38 
179	20 
180	54 
181	1 15 35 40 63 67 
182	13 
183	35 
184	5 26 29 30 34 53 
185	38 
186	37 
187	3 28 30 31 41 47 
188	21 23 35 37 40 41 
189	6 30 33 34 49 50 
190	2 8 24 30 44 74 
191	70 
192	5 9 28 53 57 73 
193	28 
194	9 10 20 31 57 71 
195	3 7 11 40 57 73 
196	4 10 12 28 59 69 
197	76 
198	54 
199	4 18 23 30 42 57 
200	10 23 54 55 72 75 
