1	766
1	815
1	817
1	913
2	839
2	867
2	917
2	984
3	653
3	901
3	930
3	942
4	484
4	621
4	986
4	988
5	288
5	848
5	905
5	992
6	321
6	746
6	789
6	805
7	393
7	873
7	981
7	1000
8	829
8	866
8	896
8	968
9	407
9	629
9	811
9	981
10	331
10	731
10	873
10	1000
11	623
11	769
11	971
11	980
12	429
12	562
12	779
12	996
13	593
13	601
13	943
13	965
14	632
14	843
14	957
14	994
15	886
15	953
15	978
15	984
16	561
16	850
16	950
16	999
17	698
17	926
17	987
17	994
18	39
18	264
18	781
18	813
19	192
19	794
19	911
19	956
20	908
20	960
20	979
20	1000
21	285
21	601
21	915
21	960
22	452
22	462
22	883
22	999
23	829
23	831
23	959
23	970
24	669
24	715
24	814
24	875
25	50
25	495
25	540
25	629
26	281
26	790
26	836
26	926
27	185
27	589
27	825
27	992
28	284
28	585
28	967
28	980
29	382
29	611
29	773
29	988
30	234
30	418
30	582
30	728
31	769
31	840
31	929
31	980
32	729
32	849
32	863
32	908
33	151
33	631
33	983
33	986
34	840
34	896
34	925
34	974
35	691
35	923
35	936
35	998
36	183
36	777
36	837
36	964
37	511
37	703
37	981
37	988
38	679
38	748
38	923
38	995
39	18
39	87
39	854
39	951
40	408
40	670
40	954
40	972
41	197
41	491
41	947
41	952
42	579
42	647
42	861
42	992
43	636
43	956
43	982
43	987
44	864
44	952
44	988
44	990
45	638
45	775
45	847
45	970
46	62
46	286
46	458
46	644
47	269
47	403
47	982
47	992
48	538
48	786
48	809
48	830
49	315
49	929
49	955
49	980
50	25
50	495
50	776
50	823
51	752
51	879
51	948
51	961
52	918
52	938
52	957
52	984
53	542
53	575
53	686
53	993
54	449
54	594
54	830
54	874
55	669
55	733
55	894
55	898
56	317
56	469
56	793
56	902
57	618
57	895
57	945
57	984
58	241
58	583
58	862
58	994
59	257
59	440
59	727
59	845
60	604
60	683
60	797
60	991
61	904
61	984
61	992
61	997
62	46
62	126
62	487
62	779
63	379
63	867
63	964
63	997
64	265
64	688
64	994
64	999
65	600
65	874
65	901
65	958
66	307
66	554
66	885
66	904
67	270
67	540
67	598
67	774
68	545
68	644
68	765
68	870
69	590
69	701
69	939
69	946
70	427
70	472
70	937
70	955
71	614
71	930
71	969
71	994
72	473
72	649
72	683
72	816
73	107
73	438
73	526
73	991
74	539
74	756
74	942
74	968
75	659
75	853
75	880
75	946
76	784
76	790
76	808
76	869
77	259
77	900
77	934
77	954
78	744
78	859
78	924
78	993
79	259
79	827
79	879
79	915
80	620
80	753
80	781
80	855
81	126
81	307
81	729
81	879
82	568
82	900
82	919
82	969
83	966
83	996
83	997
83	998
84	938
84	979
84	992
84	996
85	428
85	637
85	884
85	987
86	348
86	721
86	876
86	882
87	39
87	596
87	854
87	920
88	410
88	849
88	869
88	898
89	430
89	615
89	908
89	960
90	571
90	817
90	849
90	855
91	500
91	901
91	915
91	998
92	953
92	969
92	983
92	988
93	282
93	712
93	931
93	945
94	722
94	852
94	882
94	894
95	525
95	879
95	883
95	998
96	612
96	790
96	918
96	926
97	317
97	770
97	776
97	992
98	215
98	594
98	634
98	952
99	135
99	799
99	964
99	993
100	788
100	849
100	965
100	991
101	521
101	695
101	954
101	989
102	783
102	936
102	977
102	998
103	171
103	286
103	487
103	977
104	149
104	457
104	687
104	974
105	905
105	910
105	915
105	984
106	171
106	199
106	487
106	977
107	73
107	521
107	824
107	957
108	712
108	873
108	895
108	924
109	190
109	458
109	896
109	953
110	459
110	654
110	892
110	976
111	277
111	761
111	955
111	987
112	557
112	595
112	661
112	896
113	346
113	803
113	953
113	957
114	189
114	757
114	924
114	974
115	405
115	721
115	801
115	996
116	325
116	847
116	924
116	996
117	197
117	387
117	730
117	926
118	570
118	768
118	937
118	972
119	346
119	702
119	767
119	962
120	184
120	888
120	894
120	971
121	778
121	831
121	836
121	885
122	546
122	847
122	970
122	971
123	857
123	910
123	929
123	999
124	230
124	626
124	790
124	931
125	656
125	703
125	774
125	960
126	62
126	81
126	307
126	312
127	606
127	927
127	982
127	992
128	819
128	859
128	870
128	966
129	645
129	692
129	756
129	871
130	886
130	955
130	974
130	990
131	508
131	853
131	946
131	969
132	627
132	868
132	882
132	994
133	767
133	820
133	990
133	996
134	659
134	846
134	927
134	992
135	99
135	742
135	979
135	1000
136	636
136	920
136	934
136	981
137	818
137	898
137	990
137	997
138	334
138	902
138	974
138	988
139	404
139	650
139	948
139	980
140	634
140	686
140	687
140	734
141	677
141	698
141	935
141	970
142	849
142	884
142	894
142	960
143	589
143	645
143	736
143	984
144	145
144	484
144	976
144	992
145	144
145	513
145	908
145	990
146	401
146	570
146	675
146	986
147	417
147	692
147	808
147	825
148	277
148	703
148	780
148	933
149	104
149	457
149	726
149	974
150	296
150	445
150	757
150	976
151	33
151	702
151	983
151	986
152	690
152	798
152	964
152	997
153	396
153	571
153	620
153	781
154	633
154	676
154	842
154	927
155	771
155	980
155	997
155	1000
156	851
156	878
156	931
156	995
157	696
157	743
157	804
157	989
158	858
158	879
158	915
158	949
159	705
159	780
159	889
159	979
160	179
160	385
160	840
160	954
161	588
161	675
161	885
161	968
162	305
162	601
162	819
162	945
163	450
163	578
163	629
163	989
164	393
164	663
164	706
164	995
165	907
165	973
165	993
165	1000
166	395
166	528
166	814
166	854
167	735
167	901
167	952
167	962
168	513
168	596
168	613
168	885
169	804
169	875
169	907
169	923
170	472
170	794
170	824
170	955
171	103
171	106
171	487
171	977
172	201
172	753
172	936
172	998
173	449
173	881
173	919
173	928
174	500
174	901
174	928
174	990
175	344
175	513
175	596
175	985
176	285
176	343
176	463
176	898
177	867
177	892
177	918
177	924
178	244
178	710
178	940
178	964
179	160
179	345
179	476
179	989
180	445
180	642
180	786
180	894
181	679
181	916
181	968
181	995
182	878
182	909
182	959
182	1000
183	36
183	415
183	727
183	976
184	120
184	611
184	773
184	988
185	27
185	248
185	925
185	999
186	343
186	576
186	638
186	805
187	273
187	458
187	860
187	991
188	426
188	603
188	966
188	996
189	114
189	679
189	888
189	974
190	109
190	217
190	467
190	896
191	231
191	502
191	657
191	991
192	19
192	839
192	863
192	911
193	248
193	389
193	701
193	866
194	575
194	786
194	873
194	939
195	437
195	830
195	869
195	954
196	511
196	693
196	794
196	997
197	41
197	117
197	220
197	524
198	545
198	680
198	803
198	944
199	106
199	655
199	946
199	977
200	803
200	877
200	885
200	978
201	172
201	400
201	890
201	942
202	605
202	828
202	931
202	994
203	732
203	847
203	935
203	970
204	465
204	486
204	851
204	961
205	548
205	874
205	958
205	990
206	722
206	888
206	952
206	971
207	775
207	970
207	971
207	983
208	868
208	894
208	946
208	957
209	591
