1	72 
2	5 14 54 68 75 
3	90 
4	44 46 55 56 101 
5	17 
6	21 
7	127 
8	11 41 49 74 116 
9	33 
10	123 
11	10 15 53 59 99 
12	3 
13	14 27 60 71 103 
14	55 
15	83 
16	37 
17	26 
18	5 25 69 70 84 
19	97 
20	19 58 84 123 126 
21	37 
22	8 33 35 53 126 
23	8 11 17 27 61 
24	72 
25	20 
26	11 25 45 49 51 
27	116 
28	93 
29	23 
30	11 32 114 116 123 
31	73 
32	33 
33	58 
34	22 
35	8 69 99 112 121 
36	46 58 60 87 109 
37	125 
38	19 29 76 103 109 
39	122 
40	12 61 78 103 116 
41	12 44 46 52 125 
42	40 41 88 104 106 
43	5 82 88 108 110 
44	16 72 94 97 99 
45	124 
46	28 
47	71 
48	15 
49	74 
50	54 
51	5 
52	116 
53	78 
54	33 47 69 105 123 
55	68 
56	42 
57	6 11 14 45 97 
58	37 
59	8 12 93 94 102 
60	76 
61	6 12 23 65 108 
62	56 79 93 99 108 
63	86 
64	6 61 76 88 114 
65	3 41 47 49 118 
66	21 47 78 103 110 
67	107 
68	7 26 34 69 111 
69	23 33 61 65 108 
70	31 35 41 90 105 
71	48 
72	14 22 72 109 126 
73	14 
74	9 45 54 75 117 
75	72 
76	56 
77	50 53 67 116 124 
78	20 
79	69 
80	91 
81	8 33 49 62 105 
82	50 
83	22 
84	71 
85	117 
86	117 
87	11 19 35 60 73 
88	43 68 85 109 115 
89	1 65 66 105 124 
90	16 47 52 115 122 
91	8 49 59 81 108 
92	7 22 35 72 127 
93	5 89 96 99 120 
94	81 
95	8 75 76 86 126 
96	15 46 63 68 72 
97	115 
98	50 74 87 112 119 
99	14 20 72 95 100 
100	22 45 50 106 117 
101	126 
102	2 11 22 45 69 
103	46 58 88 105 119 
104	22 45 46 122 126 
105	27 73 89 95 98 
106	58 
107	127 
108	47 55 72 82 94 
109	20 21 49 71 123 
110	60 
111	28 33 46 50 127 
112	53 
113	124 
114	28 36 86 107 108 
115	14 24 45 62 108 
116	12 21 34 48 83 
117	15 
118	63 
119	72 
120	89 
121	75 
122	20 
123	16 40 59 104 111 
124	39 
125	61 
126	12 41 71 76 100 
127	12 18 45 74 106 
128	21 
129	9 27 45 78 122 
130	73 
131	5 
132	54 
133	36 38 45 57 126 
134	9 59 74 75 98 
135	39 
136	123 
137	7 62 73 95 121 
138	103 
139	5 83 89 121 126 
140	72 
141	7 11 41 67 126 
142	15 31 46 98 120 
143	18 42 55 83 101 
144	116 
145	24 
146	14 23 86 99 108 
147	86 
148	4 13 33 54 79 
149	18 33 65 69 74 
150	33 
151	123 
152	111 
153	19 20 44 73 108 
154	7 
155	99 
156	73 
157	101 
158	10 35 39 46 71 
159	103 
160	76 
161	34 
162	119 
163	19 
164	64 
165	19 22 68 116 126 
166	88 
167	58 
168	68 
169	9 26 72 111 116 
170	19 94 100 118 123 
171	18 35 40 84 105 
172	100 
173	49 
174	29 
175	50 
176	42 51 90 106 108 
177	11 26 30 46 74 
178	30 42 72 76 123 
179	16 29 92 102 108 
180	9 20 23 54 119 
181	44 50 57 108 118 
182	9 
183	10 32 47 72 108 
184	71 
185	11 
186	36 45 105 116 121 
187	49 
188	18 54 61 69 122 
189	58 69 83 101 103 
190	124 
191	22 69 73 104 115 
192	52 
193	42 
194	11 17 47 85 108 
195	103 
196	10 18 54 69 119 
197	21 
198	47 
199	25 
200	71 
201	8 94 96 104 107 
202	20 
203	40 
204	19 
205	11 
206	28 41 56 86 87 
207	12 13 51 54 122 
208	28 
209	49 
210	112 
211	1 10 68 90 108 
212	36 46 85 87 123 
213	5 27 53 77 80 
214	22 
215	98 
216	10 35 80 111 124 
217	94 
218	116 
219	66 83 92 102 104 
220	9 
221	17 73 85 88 92 
222	10 12 33 56 83 
223	78 
224	8 20 27 65 102 
225	47 
226	83 
227	52 67 76 85 95 
228	1 33 41 52 68 
229	5 14 45 57 82 
230	91 
231	26 
232	43 69 71 72 109 
233	72 
234	96 
235	52 68 84 96 103 
236	19 56 72 81 106 
237	21 
238	103 
239	11 55 74 105 123 
240	108 
241	124 
242	12 18 46 90 94 
243	87 
244	123 
245	58 
246	53 
247	35 42 73 77 79 
248	22 
249	113 
250	84 
251	17 
252	21 79 100 106 122 
253	90 
254	11 
255	45 
256	57 62 76 84 125 
257	33 
258	43 45 76 103 118 
259	38 42 64 74 117 
260	83 98 101 103 126 
261	5 31 72 79 88 
262	56 
263	10 
264	6 
265	2 
266	22 
267	31 
268	54 
269	30 54 56 86 117 
270	123 
271	46 
272	20 56 71 119 124 
273	30 
274	3 46 48 98 106 
275	20 74 91 108 115 
276	43 
277	69 
278	112 
279	1 
280	5 35 65 69 94 
281	9 67 88 89 98 
282	90 
283	10 13 69 83 95 
284	70 
285	61 
286	12 35 52 58 88 
287	14 73 88 94 97 
288	11 12 27 71 86 
289	11 20 34 38 60 
290	49 
291	22 50 61 98 124 
292	27 97 121 123 124 
293	12 20 89 102 105 
294	12 19 77 114 124 
295	11 
296	42 
297	5 11 14 88 119 
298	80 
299	48 
300	26 
301	18 
302	98 
303	72 
304	55 62 63 87 89 
305	9 30 66 69 116 
306	11 18 20 32 68 
307	69 
308	3 23 36 55 100 
309	16 52 60 62 114 
310	18 28 33 116 123 
311	39 
312	19 29 30 72 124 
313	19 
314	14 
315	73 
316	27 44 59 61 109 
317	103 
318	11 47 67 88 122 
319	99 
320	113 
321	106 
322	4 
323	68 
324	2 37 64 93 98 
325	45 
326	36 
327	9 29 53 65 124 
328	26 77 93 114 116 
329	46 53 65 120 123 
330	57 
331	114 
332	124 
333	41 
334	4 35 45 58 94 
335	89 
336	108 
337	123 
338	34 45 54 76 102 
339	62 
340	26 
341	69 
342	124 
343	20 22 54 94 100 
344	9 11 60 122 124 
345	36 
346	47 
347	55 
348	5 13 17 24 74 
349	47 75 79 105 126 
350	94 
351	19 53 54 69 107 
352	22 24 72 86 99 
353	108 
354	102 
355	67 
356	79 
357	23 33 47 89 95 
358	38 
359	30 
360	70 
361	14 
362	22 23 26 28 47 
363	91 
364	68 
365	108 
366	100 
367	17 26 44 54 114 
368	85 
369	24 27 53 61 69 
370	122 
371	114 
372	49 
373	49 56 68 86 117 
374	44 47 54 74 101 
375	80 
376	70 
377	87 
378	85 
379	72 
380	82 
381	3 
382	3 26 87 97 113 
383	41 48 50 101 121 
384	40 
385	113 
386	60 
387	30 61 69 78 79 
388	69 
389	4 10 18 41 81 
390	46 67 76 113 127 
391	38 
392	86 
393	11 55 58 66 91 
394	86 
395	40 
396	46 51 79 107 116 
397	3 5 9 20 58 
398	104 
399	67 
400	108 
401	18 
402	88 
403	42 45 63 72 94 
404	95 
405	28 
406	77 
407	2 
408	100 
409	14 35 91 108 123 
410	22 35 41 84 126 
411	6 25 33 50 71 
412	11 25 49 84 107 
413	53 
414	20 26 46 72 76 
415	20 45 49 76 85 
416	44 
417	13 33 69 111 121 
418	44 
419	5 28 57 98 105 
420	122 
421	32 
422	126 
423	17 53 70 101 106 
424	19 36 46 68 106 
425	127 
426	20 27 104 110 121 
427	12 53 59 87 110 
428	72 
429	110 
430	42 
431	47 71 101 114 126 
432	97 
433	5 27 53 79 104 
434	14 49 53 74 81 
435	15 54 96 114 126 
436	34 37 45 90 100 
437	2 28 47 74 87 
438	93 
439	68 
440	78 
441	118 
442	105 
443	9 54 90 97 119 
444	31 33 54 55 72 
445	9 62 99 114 120 
446	98 
447	3 
448	14 
449	18 68 71 73 116 
450	12 
451	45 
452	46 47 58 103 106 
453	15 86 98 119 123 
454	12 28 49 61 117 
455	20 28 79 116 124 
456	12 
457	89 
458	87 
459	54 69 72 86 96 
460	53 
