1	2 46 67 84 93 124 
2	6 13 35 57 104 134 
3	20 26 69 83 98 123 
4	114 
5	1 6 13 34 119 121 
6	96 
7	23 43 83 109 110 133 
8	10 22 51 95 98 136 
9	6 
10	17 18 61 98 110 118 
11	9 18 80 94 100 131 
12	22 
13	75 84 92 103 117 127 
14	37 
15	107 
16	3 30 84 117 124 138 
17	19 24 27 35 72 114 
18	16 31 96 99 113 133 
19	2 22 24 49 55 113 
20	51 71 83 96 122 125 
21	5 
22	132 
23	5 41 74 84 118 128 
24	92 
25	9 10 27 44 82 133 
26	28 67 75 92 109 129 
27	17 23 40 60 105 117 
28	10 32 39 49 121 137 
29	129 
30	21 50 51 55 103 129 
31	3 
32	11 41 53 76 134 137 
33	6 54 58 92 118 132 
34	124 
35	17 
36	74 
37	78 
38	95 
39	25 84 89 105 109 127 
40	134 
41	82 
42	12 16 75 98 107 129 
43	44 68 78 94 97 113 
44	52 
45	93 
46	131 
47	89 
48	47 54 77 80 97 124 
49	13 57 62 75 79 110 
50	4 10 51 62 96 107 
51	18 
52	86 
53	6 11 18 43 97 102 
54	25 35 50 67 124 125 
55	21 57 65 77 78 106 
56	93 
57	33 
58	1 5 46 68 75 98 
59	37 69 76 114 129 130 
60	91 
61	122 
62	9 45 49 59 110 118 
63	34 58 84 98 103 134 
64	9 24 54 97 105 115 
65	11 24 25 100 121 136 
66	24 27 32 34 58 75 
67	2 48 52 112 117 131 
68	73 
69	24 50 69 108 114 129 
70	25 
71	75 82 103 114 124 129 
72	11 58 75 97 114 123 
73	24 
74	7 13 35 57 100 135 
75	121 
76	133 
77	27 49 92 97 99 107 
78	3 17 62 114 118 136 
79	10 
80	46 
81	38 41 107 112 121 131 
82	42 54 76 77 129 134 
83	6 28 60 86 94 120 
84	13 18 39 63 92 129 
85	42 
86	13 45 73 95 108 132 
87	33 34 50 80 108 133 
88	21 41 67 73 89 107 
89	51 
90	20 
91	28 
92	67 
93	22 
94	71 
95	15 24 34 47 51 128 
96	14 17 22 97 99 108 
97	121 
98	21 32 42 103 121 133 
99	23 
100	41 99 107 110 113 132 
101	88 
102	9 
103	11 
104	21 31 42 49 60 108 
105	10 11 14 81 107 127 
106	51 
107	27 
108	2 4 5 8 73 77 
109	92 
110	88 
111	46 
112	21 
113	97 
114	107 
115	24 35 44 80 121 130 
116	111 
117	29 
118	31 
119	36 
120	115 
121	18 35 40 60 117 133 
122	43 
123	21 
124	21 35 69 108 110 113 
125	45 
126	49 
127	9 39 55 59 101 108 
128	92 
129	136 
130	100 
131	88 
132	19 24 34 125 127 129 
133	20 
134	24 
135	17 33 50 66 79 103 
136	13 
137	22 51 100 106 123 132 
138	52 
139	21 36 89 109 112 127 
140	50 
141	6 
142	60 
143	76 78 83 120 131 133 
144	58 
145	67 
146	100 
147	25 31 40 118 128 135 
148	55 
149	45 
150	37 50 64 96 129 134 
151	19 22 37 60 76 94 
152	9 27 71 100 110 119 
153	6 16 43 46 84 114 
154	13 33 35 60 76 118 
155	5 51 84 97 110 129 
156	20 22 25 82 98 124 
157	24 35 94 122 131 133 
158	6 28 33 75 92 128 
159	44 51 57 59 66 110 
160	1 6 13 73 76 121 
161	12 20 42 47 107 119 
162	6 25 32 70 76 114 
163	36 55 84 98 99 119 
164	52 
165	26 56 59 105 107 129 
166	125 
167	14 50 54 62 93 110 
168	18 46 52 62 65 84 
169	37 
170	44 
171	104 
172	5 
173	2 
174	16 27 82 107 110 117 
175	55 
176	118 
177	2 51 57 84 89 133 
178	41 
179	78 
180	29 74 75 78 109 136 
181	1 49 53 54 113 138 
182	2 9 82 94 116 131 
183	13 16 66 109 130 136 
184	40 44 62 84 87 96 
185	32 41 96 118 124 127 
186	81 
187	118 
188	104 
189	8 
190	102 
191	42 
192	21 
193	109 
194	18 32 41 84 124 136 
195	41 
196	35 
197	10 22 24 46 98 129 
198	57 
199	17 22 42 65 108 129 
200	128 
201	26 
202	12 
203	117 
204	14 
205	21 23 48 62 82 100 
206	70 
207	2 41 62 100 118 126 
208	31 41 53 58 95 124 
209	42 
210	12 
211	58 
212	94 
213	65 
214	32 46 55 72 96 97 
215	41 
216	127 
217	42 
218	11 23 46 52 75 130 
219	67 
220	10 11 46 48 68 80 
221	16 37 42 77 99 106 
222	18 20 34 65 98 118 
223	25 55 68 97 100 118 
224	33 54 93 94 125 129 
225	13 14 25 67 111 129 
226	32 50 51 81 120 136 
227	107 
228	2 16 57 78 83 114 
229	71 
230	3 4 62 84 93 127 
231	21 25 37 49 77 78 
232	17 42 67 122 123 130 
233	22 24 32 40 108 110 
234	96 
235	11 
236	5 
237	22 31 52 75 77 94 
238	127 
239	72 
240	3 15 25 31 78 109 
241	49 
242	15 38 57 97 99 121 
243	70 
244	81 
245	21 24 88 91 110 118 
246	78 
247	35 
248	2 52 84 103 114 122 
249	98 
250	49 
251	2 
252	15 25 35 46 76 121 
253	32 
254	120 
255	14 60 75 76 85 123 
256	137 
257	100 
258	14 24 57 61 73 107 
259	87 
260	24 
261	24 
262	6 30 37 75 110 129 
263	118 
264	37 53 64 75 95 131 
265	51 
266	35 60 92 102 122 129 
267	95 
268	24 
269	7 15 18 29 32 67 
270	4 35 57 102 108 118 
271	10 11 62 125 130 133 
272	5 
273	41 
274	18 35 90 101 112 117 
275	41 
276	32 36 45 53 120 134 
277	13 25 44 62 73 124 
278	55 
279	12 
280	93 
281	34 67 75 97 105 108 
282	32 
283	50 
284	7 16 46 64 71 124 
285	49 
286	42 
287	98 
288	62 68 76 97 117 121 
289	96 
290	37 82 96 109 129 138 
291	22 25 34 58 81 113 
292	4 49 56 98 101 112 
293	14 19 22 34 94 117 
294	7 76 92 112 117 134 
295	37 55 84 105 106 120 
296	33 34 37 67 101 118 
297	34 
298	109 
299	30 57 58 82 118 129 
300	114 
301	55 73 109 113 122 134 
302	11 17 45 47 75 126 
303	94 
304	82 
305	52 76 106 117 133 135 
306	78 
307	15 25 34 62 114 124 
308	51 73 75 98 117 119 
309	62 
310	102 
311	52 82 93 96 105 121 
312	5 11 53 113 135 136 
313	87 
314	106 
315	8 10 14 99 101 124 
316	108 
317	103 
318	10 27 43 52 91 96 
319	21 34 53 75 107 118 
320	42 70 76 83 114 137 
321	12 25 47 54 67 109 
322	68 
323	62 
324	2 25 46 50 61 62 
325	10 34 46 66 75 93 
326	40 
327	44 
328	10 18 29 45 110 124 
329	6 
330	73 
331	29 43 44 45 70 112 
332	33 62 73 96 121 126 
333	43 
334	14 40 75 78 82 91 
335	37 40 62 68 115 118 
336	14 16 22 24 41 124 
337	53 102 113 117 121 124 
338	117 
339	25 28 42 80 95 107 
340	93 
341	24 
342	24 
343	46 66 67 89 103 113 
344	65 
345	67 
346	17 
347	37 
348	6 9 21 22 67 73 
349	10 
350	4 
351	18 42 77 97 99 112 
352	42 
353	68 
354	55 
355	107 
356	44 
357	65 67 72 83 98 133 
358	6 11 61 116 122 133 
359	23 54 93 107 114 117 
360	18 46 55 68 106 130 
361	135 
362	82 
363	67 
364	92 
365	22 24 40 49 60 126 
366	68 
367	136 
368	39 44 52 78 120 121 
369	17 41 57 129 130 135 
370	28 32 52 59 98 103 
371	25 78 131 133 135 138 
372	21 35 44 93 105 118 
373	4 27 50 74 87 130 
374	31 46 49 93 130 133 
375	80 
376	75 
377	22 46 75 77 112 132 
378	36 
379	6 14 32 83 89 123 
380	90 93 104 117 129 133 
381	25 48 68 95 98 106 
382	42 49 61 80 104 105 
383	50 54 82 97 110 118 
384	31 32 70 72 78 92 
385	9 10 96 120 123 124 
386	31 
387	78 
388	10 18 39 77 92 115 
389	18 22 80 93 117 130 
390	17 
391	10 
392	112 
393	8 42 74 114 124 130 
394	9 
395	34 
396	54 99 109 113 120 122 
397	84 
398	32 44 94 108 109 116 
399	14 
400	14 37 50 102 113 131 
401	15 50 67 90 109 116 
402	22 25 29 35 61 79 
403	21 
404	10 24 27 53 99 123 
405	9 26 44 73 106 119 
406	9 
407	16 42 63 94 119 124 
408	82 
409	1 
410	45 55 84 85 122 123 
411	61 
412	83 
413	20 42 93 109 121 123 
414	118 
415	106 
416	10 24 60 82 89 116 
417	33 55 76 103 121 136 
418	7 49 64 86 117 119 
419	117 
420	68 84 88 110 121 133 
421	79 
422	10 17 42 44 107 127 
423	6 
424	1 6 18 22 27 103 
425	24 
426	53 77 86 105 111 117 
427	6 50 62 105 126 135 
428	2 7 8 44 63 112 
429	85 
430	49 
431	28 55 76 92 111 117 
432	94 
433	17 72 87 93 96 122 
434	5 67 92 94 107 123 
435	17 21 42 44 62 111 
436	22 27 53 89 133 134 
437	21 50 61 94 98 108 
438	70 
439	24 27 52 67 112 129 
440	24 84 118 121 132 136 
441	2 50 64 73 100 124 
442	10 20 60 99 128 133 
443	49 76 89 124 131 134 
444	19 42 45 133 136 137 
445	35 37 63 92 101 121 
446	121 
447	136 
448	18 25 34 42 105 120 
449	10 103 106 113 121 135 
450	44 
451	116 
452	8 20 35 82 106 116 
453	119 
454	137 
455	2 6 13 17 27 136 
456	138 
457	11 44 62 75 97 108 
458	65 68 96 107 111 121 
459	28 55 86 92 105 132 
460	55 
461	2 
462	109 
463	20 
464	40 
465	12 22 44 69 73 127 
466	51 
467	81 
468	22 
469	135 
470	135 
471	108 
472	63 
473	42 
474	21 
475	123 
476	3 12 32 49 69 138 
477	117 
478	136 
479	27 
480	29 35 50 53 73 136 
481	109 
482	129 
483	108 
484	110 
485	21 23 53 93 107 133 
486	17 
487	6 12 27 37 95 99 
488	46 
489	121 
490	138 
491	25 53 82 86 89 94 
492	3 17 36 59 73 119 
493	3 4 24 68 96 120 
494	115 
495	17 
496	7 18 68 74 105 133 
497	2 
498	67 97 118 122 123 132 
499	3 21 93 94 99 114 
500	27 75 82 89 96 120 
501	3 57 58 59 93 114 
502	130 
503	2 27 59 66 92 97 
504	22 50 68 85 91 105 
505	114 
506	121 
507	92 
508	124 
509	21 48 51 121 129 136 
510	43 70 87 99 117 119 
511	27 46 80 109 120 124 
512	43 
513	88 
514	11 
515	9 63 82 89 118 128 
516	22 
517	18 32 66 74 98 114 
518	78 
519	7 35 49 105 121 132 
520	112 
521	132 
522	4 33 42 56 112 133 
523	2 46 66 114 134 136 
524	7 
525	5 24 26 31 82 138 
526	11 55 65 93 103 134 
527	133 
528	42 73 83 104 105 114 
529	106 
530	25 31 44 82 129 134 
531	37 
532	135 
533	59 69 77 107 109 126 
534	49 
535	14 34 57 82 90 91 
536	76 79 83 84 106 134 
537	63 
538	35 
539	5 
540	121 
541	38 
542	21 48 50 66 108 114 
543	27 57 67 80 106 124 
544	129 
545	17 39 42 55 61 132 
546	10 38 75 114 115 120 
547	43 71 93 98 108 112 
548	3 34 35 50 63 71 
549	3 29 30 49 50 113 
550	25 
551	101 
552	14 32 53 95 112 113 
553	62 
554	28 46 47 48 56 125 
555	113 
556	55 
557	112 
558	3 18 65 89 109 122 
559	55 61 82 94 107 123 
560	58 82 96 103 117 137 
561	90 
562	6 
563	136 
564	25 33 35 58 73 120 
565	45 
566	18 76 79 88 108 136 
567	4 14 27 41 49 110 
568	11 14 18 44 123 124 
569	117 
570	11 18 42 75 94 107 
571	36 63 92 108 114 123 
572	105 
573	34 37 46 53 76 120 
574	18 74 88 91 108 124 
575	30 
576	76 
577	7 8 49 53 72 93 
578	93 
579	1 
580	75 
581	46 
582	24 
583	51 56 62 90 106 109 
584	12 17 20 63 110 124 
585	44 89 96 108 123 129 
586	6 16 28 45 62 76 
587	4 53 118 119 135 137 
588	6 13 32 100 113 117 
589	67 
590	21 27 34 37 94 112 
591	6 23 29 38 82 113 
592	122 
593	22 33 67 97 108 121 
594	45 
595	113 
596	123 
597	10 28 39 50 53 114 
598	3 
599	46 48 89 100 104 121 
600	21 25 66 72 117 133 
601	19 55 85 107 113 116 
602	28 34 61 82 87 98 
603	36 
604	5 25 78 98 99 109 
605	10 29 57 106 109 133 
606	39 
607	6 10 15 18 67 124 
608	127 
609	22 55 75 98 103 114 
610	25 
611	1 39 43 82 98 121 
612	121 
613	53 97 112 114 121 128 
614	29 
615	12 42 44 127 136 137 
616	133 
617	110 
618	62 70 73 106 123 128 
619	112 
620	39 44 46 81 98 111 
621	22 46 56 100 124 135 
622	1 6 10 32 47 115 
623	17 62 108 113 123 132 
624	27 44 53 70 122 123 
625	19 44 89 90 104 119 
626	39 
627	24 30 35 42 49 120 
628	53 61 109 114 119 131 
629	96 
630	106 
631	11 
632	2 27 68 73 75 134 
633	62 78 97 119 131 132 
634	37 
635	118 
636	18 52 85 93 108 126 
637	7 9 25 43 46 69 
638	34 45 77 103 106 135 
639	43 
640	110 
641	17 64 92 96 127 136 
642	17 18 39 59 61 103 
643	7 28 71 76 122 130 
644	94 
645	129 
646	12 27 75 78 87 109 
647	20 31 49 53 60 93 
648	27 69 85 109 123 125 
649	2 49 77 83 114 130 
650	11 
651	103 
652	39 
653	23 42 52 55 58 80 
654	94 
655	9 10 14 28 32 110 
656	27 48 73 92 125 138 
657	30 
658	24 25 39 42 62 102 
659	2 11 61 74 75 134 
660	6 13 40 44 92 94 
661	26 50 75 82 92 101 
662	18 20 49 50 98 109 
663	12 
664	13 27 60 77 97 134 
665	54 
666	96 
667	15 58 94 110 129 130 
668	27 49 76 82 84 100 
669	14 16 41 49 68 77 
670	17 
671	41 
672	18 54 73 110 132 136 
673	36 
674	20 76 93 104 113 131 
675	9 
676	16 27 41 65 115 123 
677	53 
678	33 60 89 113 118 131 
679	136 
680	11 68 73 85 86 131 
681	14 21 50 93 98 117 
682	135 
683	29 30 88 89 93 123 
684	117 
685	15 
686	31 
687	27 29 49 50 113 124 
688	128 
689	50 
690	61 
691	16 46 75 77 127 136 
692	9 14 81 95 133 137 
693	126 
694	13 29 34 89 97 101 
695	101 
696	10 20 27 48 86 114 
697	93 
698	75 
699	50 75 82 97 114 117 
700	32 47 67 74 118 122 
701	16 18 25 115 121 132 
702	10 
703	22 48 63 97 127 129 
704	117 
705	1 6 44 49 110 124 
706	51 66 74 94 99 136 
707	1 14 21 105 110 133 
708	114 
709	100 
710	73 
711	110 
712	11 21 40 44 54 119 
713	57 
714	131 
715	7 38 45 62 97 112 
716	60 
717	130 
718	19 
719	25 
720	27 76 85 113 132 133 
721	86 
722	26 34 44 114 118 119 
723	66 
724	32 
725	14 18 21 38 54 114 
726	2 14 51 53 68 111 
727	37 73 79 80 124 131 
728	22 
729	24 68 83 100 120 132 
730	11 42 76 103 105 121 
731	1 9 16 27 83 103 
732	5 30 43 81 111 135 
733	82 
734	42 
735	9 48 76 108 112 121 
736	120 
737	136 
738	18 34 106 120 124 129 
739	120 
740	44 86 117 118 121 128 
741	25 31 44 53 119 121 
742	45 
743	11 
744	24 41 67 94 103 133 
745	8 22 30 32 100 102 
746	7 53 56 68 76 135 
747	26 27 34 67 90 92 
748	124 
749	30 49 62 93 94 107 
750	18 36 50 55 67 79 
751	82 
752	25 39 67 80 97 128 
